make;model;year;engine_fuel_type;engine_hp;engine_cylinders;transmission_type;vehicle_style;highway_mpg;city_mpg;msrp;car_id
Cadillac;DeVille;2005;regular unleaded;275.0;8.0;AUTOMATIC;Sedan;22;15;51600;Cadillac DeVille 2005
Lamborghini;Diablo;2001;premium unleaded (required);550.0;12.0;MANUAL;Coupe;12;9;294900;Lamborghini Diablo 2001
Mitsubishi;Diamante;2002;premium unleaded (required);205.0;6.0;AUTOMATIC;Sedan;23;16;28447;Mitsubishi Diamante 2002
Mitsubishi;Diamante;2003;premium unleaded (required);205.0;6.0;AUTOMATIC;Sedan;23;16;25997;Mitsubishi Diamante 2003
Mitsubishi;Diamante;2004;premium unleaded (required);205.0;6.0;AUTOMATIC;Sedan;23;15;24999;Mitsubishi Diamante 2004
Land Rover;Discovery Series II;2000;regular unleaded;188.0;8.0;AUTOMATIC;4dr SUV;16;12;2561;Land Rover Discovery Series II 2000
Land Rover;Discovery Series II;2001;premium unleaded (required);188.0;8.0;AUTOMATIC;4dr SUV;16;12;36350;Land Rover Discovery Series II 2001
Land Rover;Discovery Series II;2002;premium unleaded (required);188.0;8.0;AUTOMATIC;4dr SUV;16;12;33350;Land Rover Discovery Series II 2002
Land Rover;Discovery Sport;2015;premium unleaded (recommended);240.0;4.0;AUTOMATIC;4dr SUV;26;20;37070;Land Rover Discovery Sport 2015
Land Rover;Discovery Sport;2016;premium unleaded (recommended);240.0;4.0;AUTOMATIC;4dr SUV;26;20;41955;Land Rover Discovery Sport 2016
Land Rover;Discovery Sport;2017;premium unleaded (recommended);240.0;4.0;AUTOMATIC;4dr SUV;25;20;46595;Land Rover Discovery Sport 2017
Land Rover;Discovery;2003;premium unleaded (required);217.0;8.0;AUTOMATIC;4dr SUV;14;11;34350;Land Rover Discovery 2003
Land Rover;Discovery;2004;premium unleaded (required);217.0;8.0;AUTOMATIC;4dr SUV;14;11;38685;Land Rover Discovery 2004
Cadillac;DTS;2009;regular unleaded;275.0;8.0;AUTOMATIC;Sedan;23;15;51460;Cadillac DTS 2009
Cadillac;DTS;2010;premium unleaded (recommended);275.0;8.0;AUTOMATIC;Sedan;23;15;46280;Cadillac DTS 2010
Cadillac;DTS;2011;premium unleaded (recommended);292.0;8.0;AUTOMATIC;Sedan;23;15;59875;Cadillac DTS 2011
Dodge;Durango;2015;regular unleaded;290.0;6.0;AUTOMATIC;4dr SUV;25;18;36895;Dodge Durango 2015
Dodge;Durango;2016;premium unleaded (recommended);360.0;8.0;AUTOMATIC;4dr SUV;22;14;41995;Dodge Durango 2016
Dodge;Durango;2017;regular unleaded;295.0;6.0;AUTOMATIC;4dr SUV;26;19;37495;Dodge Durango 2017
Dodge;Dynasty;1991;regular unleaded;100.0;4.0;AUTOMATIC;Sedan;24;18;2000;Dodge Dynasty 1991
Dodge;Dynasty;1992;regular unleaded;100.0;4.0;AUTOMATIC;Sedan;26;19;2000;Dodge Dynasty 1992
Dodge;Dynasty;1993;regular unleaded;141.0;6.0;AUTOMATIC;Sedan;26;18;2000;Dodge Dynasty 1993
Ford;E-150;1996;regular unleaded;199.0;6.0;AUTOMATIC;Passenger Van;15;11;2000;Ford E-150 1996
Ford;E-150;1997;regular unleaded;200.0;6.0;AUTOMATIC;Passenger Van;17;12;2000;Ford E-150 1997
Ford;E-150;1998;regular unleaded;200.0;6.0;AUTOMATIC;Passenger Van;17;12;2301;Ford E-150 1998
Ford;E-250;1996;regular unleaded;199.0;6.0;AUTOMATIC;Cargo Van;13;11;2000;Ford E-250 1996
Ford;E-250;1997;regular unleaded;200.0;6.0;AUTOMATIC;Cargo Van;17;12;2000;Ford E-250 1997
Ford;E-250;1998;regular unleaded;235.0;6.0;AUTOMATIC;Cargo Van;17;13;2080;Ford E-250 1998
Mercedes-Benz;E-Class;2015;premium unleaded (required);329.0;6.0;AUTOMATIC;Coupe;28;20;55850;Mercedes-Benz E-Class 2015
Mercedes-Benz;E-Class;2016;premium unleaded (required);329.0;6.0;AUTOMATIC;Sedan;29;20;63100;Mercedes-Benz E-Class 2016
Mercedes-Benz;E-Class;2017;premium unleaded (required);329.0;6.0;AUTOMATIC;Convertible;29;20;62600;Mercedes-Benz E-Class 2017
Ford;E-Series Van;2012;flex-fuel (unleaded/E85);255.0;8.0;AUTOMATIC;Cargo Van;16;12;31460;Ford E-Series Van 2012
Ford;E-Series Van;2013;flex-fuel (unleaded/E85);225.0;8.0;AUTOMATIC;Cargo Van;17;13;27325;Ford E-Series Van 2013
Ford;E-Series Van;2014;flex-fuel (unleaded/E85);225.0;8.0;AUTOMATIC;Cargo Van;16;13;28600;Ford E-Series Van 2014
Ford;E-Series Wagon;2012;flex-fuel (unleaded/E85);225.0;8.0;AUTOMATIC;Passenger Van;16;13;28760;Ford E-Series Wagon 2012
Ford;E-Series Wagon;2013;flex-fuel (unleaded/E85);255.0;8.0;AUTOMATIC;Passenger Van;15;11;35245;Ford E-Series Wagon 2013
Ford;E-Series Wagon;2014;flex-fuel (unleaded/E85);225.0;8.0;AUTOMATIC;Passenger Van;16;13;32675;Ford E-Series Wagon 2014
Mercedes-Benz;E55 AMG;1999;regular unleaded;349.0;8.0;AUTOMATIC;Sedan;21;15;5878;Mercedes-Benz E55 AMG 1999
Mercedes-Benz;E55 AMG;2000;regular unleaded;349.0;8.0;AUTOMATIC;Sedan;21;15;6120;Mercedes-Benz E55 AMG 2000
Toyota;ECHO;2003;regular unleaded;108.0;4.0;MANUAL;Sedan;38;30;10775;Toyota ECHO 2003
Toyota;ECHO;2004;regular unleaded;108.0;4.0;MANUAL;Sedan;38;30;10885;Toyota ECHO 2004
Toyota;ECHO;2005;regular unleaded;108.0;4.0;MANUAL;Sedan;38;30;10985;Toyota ECHO 2005
Mitsubishi;Eclipse Spyder;2010;regular unleaded;162.0;4.0;AUTOMATIC;Convertible;26;19;27799;Mitsubishi Eclipse Spyder 2010
Mitsubishi;Eclipse Spyder;2011;premium unleaded (recommended);265.0;6.0;AUTOMATIC;Convertible;24;16;32599;Mitsubishi Eclipse Spyder 2011
Mitsubishi;Eclipse Spyder;2012;regular unleaded;162.0;4.0;AUTOMATIC;Convertible;27;20;28299;Mitsubishi Eclipse Spyder 2012
Mitsubishi;Eclipse;2010;regular unleaded;162.0;4.0;AUTOMATIC;2dr Hatchback;27;20;24699;Mitsubishi Eclipse 2010
Mitsubishi;Eclipse;2011;regular unleaded;162.0;4.0;AUTOMATIC;2dr Hatchback;28;20;24699;Mitsubishi Eclipse 2011
Mitsubishi;Eclipse;2012;regular unleaded;162.0;4.0;MANUAL;2dr Hatchback;28;20;19499;Mitsubishi Eclipse 2012
Ford;Edge;2015;premium unleaded (recommended);245.0;4.0;AUTOMATIC;4dr SUV;28;20;30095;Ford Edge 2015
Ford;Edge;2016;premium unleaded (recommended);245.0;4.0;AUTOMATIC;4dr SUV;30;20;28700;Ford Edge 2016
Ford;Edge;2017;premium unleaded (recommended);245.0;4.0;AUTOMATIC;4dr SUV;29;21;28950;Ford Edge 2017
Oldsmobile;Eighty-Eight Royale;1993;regular unleaded;170.0;6.0;AUTOMATIC;Sedan;26;17;2000;Oldsmobile Eighty-Eight Royale 1993
Oldsmobile;Eighty-Eight Royale;1994;regular unleaded;170.0;6.0;AUTOMATIC;Sedan;26;17;2000;Oldsmobile Eighty-Eight Royale 1994
Oldsmobile;Eighty-Eight Royale;1995;regular unleaded;205.0;6.0;AUTOMATIC;Sedan;26;17;2000;Oldsmobile Eighty-Eight Royale 1995
Oldsmobile;Eighty-Eight;1997;regular unleaded;205.0;6.0;AUTOMATIC;Sedan;26;17;2000;Oldsmobile Eighty-Eight 1997
Oldsmobile;Eighty-Eight;1998;regular unleaded;205.0;6.0;AUTOMATIC;Sedan;27;17;2000;Oldsmobile Eighty-Eight 1998
Oldsmobile;Eighty-Eight;1999;regular unleaded;205.0;6.0;AUTOMATIC;Sedan;27;17;2210;Oldsmobile Eighty-Eight 1999
Hyundai;Elantra Coupe;2013;regular unleaded;145.0;4.0;AUTOMATIC;Coupe;37;27;18595;Hyundai Elantra Coupe 2013
Hyundai;Elantra Coupe;2014;regular unleaded;166.0;4.0;AUTOMATIC;Coupe;34;24;19600;Hyundai Elantra Coupe 2014
Hyundai;Elantra GT;2015;regular unleaded;173.0;4.0;AUTOMATIC;4dr Hatchback;33;24;19800;Hyundai Elantra GT 2015
Hyundai;Elantra GT;2016;regular unleaded;173.0;4.0;MANUAL;4dr Hatchback;33;24;18800;Hyundai Elantra GT 2016
Hyundai;Elantra GT;2017;regular unleaded;173.0;4.0;MANUAL;4dr Hatchback;32;24;18800;Hyundai Elantra GT 2017
Hyundai;Elantra Touring;2010;regular unleaded;138.0;4.0;AUTOMATIC;4dr Hatchback;30;23;17195;Hyundai Elantra Touring 2010
Hyundai;Elantra Touring;2011;regular unleaded;138.0;4.0;MANUAL;4dr Hatchback;31;23;15995;Hyundai Elantra Touring 2011
Hyundai;Elantra Touring;2012;regular unleaded;138.0;4.0;AUTOMATIC;4dr Hatchback;30;23;17195;Hyundai Elantra Touring 2012
Hyundai;Elantra;2015;regular unleaded;173.0;4.0;AUTOMATIC;Sedan;35;24;22600;Hyundai Elantra 2015
Hyundai;Elantra;2016;regular unleaded;173.0;4.0;AUTOMATIC;Sedan;35;24;21250;Hyundai Elantra 2016
Hyundai;Elantra;2017;regular unleaded;147.0;4.0;AUTOMATIC;Sedan;38;29;18150;Hyundai Elantra 2017
Cadillac;Eldorado;2000;regular unleaded;275.0;8.0;AUTOMATIC;Coupe;25;15;2905;Cadillac Eldorado 2000
Cadillac;Eldorado;2001;regular unleaded;300.0;8.0;AUTOMATIC;Coupe;25;15;44011;Cadillac Eldorado 2001
Cadillac;Eldorado;2002;regular unleaded;300.0;8.0;AUTOMATIC;Coupe;25;16;47660;Cadillac Eldorado 2002
Buick;Electra;1990;regular unleaded;165.0;6.0;AUTOMATIC;Sedan;25;16;2000;Buick Electra 1990
Honda;Element;2009;regular unleaded;166.0;4.0;MANUAL;4dr SUV;23;18;22785;Honda Element 2009
Honda;Element;2010;regular unleaded;166.0;4.0;AUTOMATIC;4dr SUV;24;19;23885;Honda Element 2010
Honda;Element;2011;regular unleaded;166.0;4.0;AUTOMATIC;4dr SUV;24;19;24185;Honda Element 2011
Lotus;Elise;2009;premium unleaded (required);189.0;4.0;MANUAL;Convertible;27;21;43995;Lotus Elise 2009
Lotus;Elise;2010;premium unleaded (required);189.0;4.0;MANUAL;Convertible;27;21;47250;Lotus Elise 2010
Lotus;Elise;2011;premium unleaded (required);189.0;4.0;MANUAL;Convertible;27;21;51845;Lotus Elise 2011
Buick;Enclave;2015;regular unleaded;288.0;6.0;AUTOMATIC;4dr SUV;22;16;49305;Buick Enclave 2015
Buick;Enclave;2016;regular unleaded;288.0;6.0;AUTOMATIC;4dr SUV;22;15;43660;Buick Enclave 2016
Buick;Enclave;2017;regular unleaded;288.0;6.0;AUTOMATIC;4dr SUV;22;15;39065;Buick Enclave 2017
Buick;Encore;2015;regular unleaded;138.0;4.0;AUTOMATIC;4dr SUV;30;23;29450;Buick Encore 2015
Buick;Encore;2016;regular unleaded;138.0;4.0;AUTOMATIC;4dr SUV;30;23;31285;Buick Encore 2016
Buick;Encore;2017;regular unleaded;138.0;4.0;AUTOMATIC;4dr SUV;30;24;31965;Buick Encore 2017
Mitsubishi;Endeavor;2008;premium unleaded (required);225.0;6.0;AUTOMATIC;4dr SUV;19;15;29099;Mitsubishi Endeavor 2008
Mitsubishi;Endeavor;2010;premium unleaded (recommended);225.0;6.0;AUTOMATIC;4dr SUV;21;15;29999;Mitsubishi Endeavor 2010
Mitsubishi;Endeavor;2011;premium unleaded (recommended);225.0;6.0;AUTOMATIC;4dr SUV;21;15;28299;Mitsubishi Endeavor 2011
Hyundai;Entourage;2007;regular unleaded;242.0;6.0;AUTOMATIC;Passenger Minivan;23;16;26395;Hyundai Entourage 2007
Hyundai;Entourage;2008;regular unleaded;250.0;6.0;AUTOMATIC;Passenger Minivan;23;16;29895;Hyundai Entourage 2008
Buick;Envision;2016;premium unleaded (recommended);252.0;4.0;AUTOMATIC;4dr SUV;26;20;42070;Buick Envision 2016
Buick;Envision;2017;flex-fuel (unleaded/E85);197.0;4.0;AUTOMATIC;4dr SUV;28;21;39570;Buick Envision 2017
GMC;Envoy XL;2004;regular unleaded;275.0;6.0;AUTOMATIC;4dr SUV;18;13;33570;GMC Envoy XL 2004
GMC;Envoy XL;2005;regular unleaded;275.0;6.0;AUTOMATIC;4dr SUV;18;13;33810;GMC Envoy XL 2005
GMC;Envoy XL;2006;regular unleaded;291.0;6.0;AUTOMATIC;4dr SUV;18;13;33160;GMC Envoy XL 2006
GMC;Envoy XUV;2005;regular unleaded;275.0;6.0;AUTOMATIC;4dr SUV;17;12;36115;GMC Envoy XUV 2005
GMC;Envoy;2007;regular unleaded;291.0;6.0;AUTOMATIC;4dr SUV;20;14;32960;GMC Envoy 2007
GMC;Envoy;2008;regular unleaded;285.0;6.0;AUTOMATIC;4dr SUV;20;14;34020;GMC Envoy 2008
GMC;Envoy;2009;regular unleaded;285.0;6.0;AUTOMATIC;4dr SUV;20;14;35615;GMC Envoy 2009
Ferrari;Enzo;2003;premium unleaded (required);660.0;12.0;AUTOMATED_MANUAL;Coupe;12;7;643330;Ferrari Enzo 2003
Volkswagen;Eos;2014;premium unleaded (recommended);200.0;4.0;AUTOMATED_MANUAL;Convertible;30;22;38325;Volkswagen Eos 2014
Volkswagen;Eos;2015;premium unleaded (recommended);200.0;4.0;AUTOMATED_MANUAL;Convertible;30;22;39545;Volkswagen Eos 2015
Volkswagen;Eos;2016;premium unleaded (recommended);200.0;4.0;AUTOMATED_MANUAL;Convertible;30;22;31995;Volkswagen Eos 2016
Suzuki;Equator;2010;regular unleaded;152.0;4.0;AUTOMATIC;Extended Cab Pickup;22;17;22075;Suzuki Equator 2010
Suzuki;Equator;2011;regular unleaded;261.0;6.0;AUTOMATIC;Extended Cab Pickup;19;14;25979;Suzuki Equator 2011
Suzuki;Equator;2012;regular unleaded;152.0;4.0;MANUAL;Extended Cab Pickup;23;19;19299;Suzuki Equator 2012
Chevrolet;Equinox;2015;regular unleaded;182.0;4.0;AUTOMATIC;4dr SUV;29;20;26270;Chevrolet Equinox 2015
Chevrolet;Equinox;2016;regular unleaded;182.0;4.0;AUTOMATIC;4dr SUV;32;22;22600;Chevrolet Equinox 2016
Chevrolet;Equinox;2017;regular unleaded;182.0;4.0;AUTOMATIC;4dr SUV;32;22;25510;Chevrolet Equinox 2017
Hyundai;Equus;2014;premium unleaded (recommended);429.0;8.0;AUTOMATIC;Sedan;23;15;61250;Hyundai Equus 2014
Hyundai;Equus;2015;premium unleaded (recommended);429.0;8.0;AUTOMATIC;Sedan;23;15;61500;Hyundai Equus 2015
Hyundai;Equus;2016;premium unleaded (recommended);429.0;8.0;AUTOMATIC;Sedan;23;15;68750;Hyundai Equus 2016
Lexus;ES 250;1990;regular unleaded;156.0;6.0;MANUAL;Sedan;24;17;2000;Lexus ES 250 1990
Lexus;ES 250;1991;regular unleaded;156.0;6.0;MANUAL;Sedan;23;17;2000;Lexus ES 250 1991
Lexus;ES 300h;2015;regular unleaded;200.0;4.0;AUTOMATIC;Sedan;39;40;40580;Lexus ES 300h 2015
Lexus;ES 300h;2016;regular unleaded;200.0;4.0;AUTOMATIC;Sedan;39;40;41020;Lexus ES 300h 2016
Lexus;ES 300h;2017;regular unleaded;200.0;4.0;AUTOMATIC;Sedan;39;40;41820;Lexus ES 300h 2017
Lexus;ES 300;2001;premium unleaded (required);210.0;6.0;AUTOMATIC;Sedan;24;17;31505;Lexus ES 300 2001
Lexus;ES 300;2002;regular unleaded;210.0;6.0;AUTOMATIC;Sedan;27;18;31505;Lexus ES 300 2002
Lexus;ES 300;2003;regular unleaded;210.0;6.0;AUTOMATIC;Sedan;27;18;31725;Lexus ES 300 2003
Lexus;ES 330;2004;regular unleaded;225.0;6.0;AUTOMATIC;Sedan;27;18;31725;Lexus ES 330 2004
Lexus;ES 330;2005;regular unleaded;225.0;6.0;AUTOMATIC;Sedan;27;18;32175;Lexus ES 330 2005
Lexus;ES 330;2006;regular unleaded;218.0;6.0;AUTOMATIC;Sedan;27;18;32300;Lexus ES 330 2006
Lexus;ES 350;2015;regular unleaded;268.0;6.0;AUTOMATIC;Sedan;31;21;37700;Lexus ES 350 2015
Lexus;ES 350;2016;regular unleaded;268.0;6.0;AUTOMATIC;Sedan;31;21;38100;Lexus ES 350 2016
Lexus;ES 350;2017;regular unleaded;268.0;6.0;AUTOMATIC;Sedan;30;21;38900;Lexus ES 350 2017
Cadillac;Escalade ESV;2015;flex-fuel (unleaded/E85);420.0;8.0;AUTOMATIC;4dr SUV;20;14;85795;Cadillac Escalade ESV 2015
Cadillac;Escalade ESV;2016;premium unleaded (recommended);420.0;8.0;AUTOMATIC;4dr SUV;22;15;80045;Cadillac Escalade ESV 2016
Cadillac;Escalade ESV;2017;premium unleaded (recommended);420.0;8.0;AUTOMATIC;4dr SUV;20;15;83995;Cadillac Escalade ESV 2017
Cadillac;Escalade EXT;2011;flex-fuel (premium unleaded recommended/E85);403.0;8.0;AUTOMATIC;Crew Cab Pickup;18;13;67350;Cadillac Escalade EXT 2011
Cadillac;Escalade EXT;2012;flex-fuel (premium unleaded recommended/E85);403.0;8.0;AUTOMATIC;Crew Cab Pickup;18;13;69640;Cadillac Escalade EXT 2012
Cadillac;Escalade EXT;2013;flex-fuel (premium unleaded recommended/E85);403.0;8.0;AUTOMATIC;Crew Cab Pickup;18;13;69640;Cadillac Escalade EXT 2013
Cadillac;Escalade Hybrid;2011;regular unleaded;332.0;8.0;AUTOMATIC;4dr SUV;23;20;88435;Cadillac Escalade Hybrid 2011
Cadillac;Escalade Hybrid;2012;regular unleaded;332.0;8.0;AUTOMATIC;4dr SUV;23;20;76400;Cadillac Escalade Hybrid 2012
Cadillac;Escalade Hybrid;2013;regular unleaded;332.0;8.0;AUTOMATIC;4dr SUV;23;20;74425;Cadillac Escalade Hybrid 2013
Cadillac;Escalade;2015;flex-fuel (unleaded/E85);420.0;8.0;AUTOMATIC;4dr SUV;21;15;80195;Cadillac Escalade 2015
Cadillac;Escalade;2016;premium unleaded (recommended);420.0;8.0;AUTOMATIC;4dr SUV;22;15;81545;Cadillac Escalade 2016
Cadillac;Escalade;2017;premium unleaded (recommended);420.0;8.0;AUTOMATIC;4dr SUV;22;15;92195;Cadillac Escalade 2017
Ford;Escape Hybrid;2009;regular unleaded;177.0;4.0;AUTOMATIC;4dr SUV;31;34;31975;Ford Escape Hybrid 2009
Ford;Escape Hybrid;2010;regular unleaded;177.0;4.0;AUTOMATIC;4dr SUV;27;30;34120;Ford Escape Hybrid 2010
Ford;Escape Hybrid;2011;regular unleaded;177.0;4.0;AUTOMATIC;4dr SUV;31;34;30570;Ford Escape Hybrid 2011
Ford;Escape;2015;premium unleaded (recommended);178.0;4.0;AUTOMATIC;4dr SUV;32;23;29735;Ford Escape 2015
Ford;Escape;2016;premium unleaded (recommended);178.0;4.0;AUTOMATIC;4dr SUV;29;22;27540;Ford Escape 2016
Ford;Escape;2017;regular unleaded;168.0;4.0;AUTOMATIC;4dr SUV;29;21;23600;Ford Escape 2017
Ford;Escort;2001;regular unleaded;130.0;4.0;MANUAL;Coupe;31;23;12340;Ford Escort 2001
Ford;Escort;2002;regular unleaded;130.0;4.0;MANUAL;Coupe;31;22;14315;Ford Escort 2002
Ford;Escort;2003;regular unleaded;130.0;4.0;MANUAL;Coupe;30;23;13205;Ford Escort 2003
Lotus;Esprit;2002;premium unleaded (required);350.0;8.0;MANUAL;Coupe;21;14;89825;Lotus Esprit 2002
Lotus;Esprit;2003;premium unleaded (required);350.0;8.0;MANUAL;Coupe;21;14;90825;Lotus Esprit 2003
Lotus;Esprit;2004;premium unleaded (required);350.0;8.0;MANUAL;Coupe;21;14;93225;Lotus Esprit 2004
Buick;Estate Wagon;1990;regular unleaded;140.0;8.0;AUTOMATIC;Wagon;22;15;2000;Buick Estate Wagon 1990
Suzuki;Esteem;2000;regular unleaded;122.0;4.0;MANUAL;Sedan;32;24;2000;Suzuki Esteem 2000
Suzuki;Esteem;2001;regular unleaded;122.0;4.0;AUTOMATIC;Sedan;30;23;14199;Suzuki Esteem 2001
Suzuki;Esteem;2002;regular unleaded;122.0;4.0;MANUAL;Sedan;32;24;13299;Suzuki Esteem 2002
Volkswagen;EuroVan;2001;premium unleaded (required);201.0;6.0;AUTOMATIC;Passenger Minivan;18;15;27700;Volkswagen EuroVan 2001
Volkswagen;EuroVan;2002;premium unleaded (recommended);201.0;6.0;AUTOMATIC;Passenger Minivan;18;15;26200;Volkswagen EuroVan 2002
Volkswagen;EuroVan;2003;premium unleaded (recommended);201.0;6.0;AUTOMATIC;Passenger Minivan;18;15;26200;Volkswagen EuroVan 2003
Lotus;Evora 400;2017;premium unleaded (required);400.0;6.0;MANUAL;Coupe;39;21;91900;Lotus Evora 400 2017
Lotus;Evora;2011;premium unleaded (required);276.0;6.0;MANUAL;Coupe;27;18;64000;Lotus Evora 2011
Lotus;Evora;2013;premium unleaded (required);276.0;6.0;MANUAL;Coupe;26;18;66800;Lotus Evora 2013
Lotus;Evora;2014;premium unleaded (required);345.0;6.0;MANUAL;Coupe;26;17;78750;Lotus Evora 2014
Infiniti;EX35;2008;premium unleaded (recommended);297.0;6.0;AUTOMATIC;4dr SUV;24;17;31900;Infiniti EX35 2008
Infiniti;EX35;2009;premium unleaded (recommended);297.0;6.0;AUTOMATIC;4dr SUV;23;16;35200;Infiniti EX35 2009
Infiniti;EX35;2010;premium unleaded (recommended);297.0;6.0;AUTOMATIC;4dr SUV;24;17;33800;Infiniti EX35 2010
Hyundai;Excel;1992;regular unleaded;81.0;4.0;MANUAL;2dr Hatchback;33;25;2000;Hyundai Excel 1992
Hyundai;Excel;1993;regular unleaded;81.0;4.0;MANUAL;Sedan;30;25;2000;Hyundai Excel 1993
Hyundai;Excel;1994;regular unleaded;81.0;4.0;MANUAL;2dr Hatchback;33;24;2000;Hyundai Excel 1994
Lotus;Exige;2009;premium unleaded (recommended);257.0;4.0;MANUAL;Coupe;26;20;74995;Lotus Exige 2009
Lotus;Exige;2010;premium unleaded (recommended);240.0;4.0;MANUAL;Coupe;26;20;65690;Lotus Exige 2010
Lotus;Exige;2011;premium unleaded (recommended);240.0;4.0;MANUAL;Coupe;26;20;65690;Lotus Exige 2011
Infiniti;EX;2011;premium unleaded (recommended);297.0;6.0;AUTOMATIC;4dr SUV;24;17;35200;Infiniti EX 2011
Infiniti;EX;2012;premium unleaded (recommended);297.0;6.0;AUTOMATIC;4dr SUV;24;17;38100;Infiniti EX 2012
Infiniti;EX;2013;premium unleaded (recommended);325.0;6.0;AUTOMATIC;4dr SUV;25;17;36900;Infiniti EX 2013
Ford;Expedition;2016;regular unleaded;365.0;6.0;AUTOMATIC;4dr SUV;20;15;58185;Ford Expedition 2016
Ford;Expedition;2017;regular unleaded;365.0;6.0;AUTOMATIC;4dr SUV;20;15;58021;Ford Expedition 2017
Ford;Explorer Sport Trac;2008;regular unleaded;292.0;8.0;AUTOMATIC;Crew Cab Pickup;19;13;31320;Ford Explorer Sport Trac 2008
Ford;Explorer Sport Trac;2009;regular unleaded;292.0;8.0;AUTOMATIC;Crew Cab Pickup;21;15;31145;Ford Explorer Sport Trac 2009
Ford;Explorer Sport Trac;2010;regular unleaded;210.0;6.0;AUTOMATIC;Crew Cab Pickup;20;14;33065;Ford Explorer Sport Trac 2010
Ford;Explorer Sport;2001;regular unleaded;203.0;6.0;MANUAL;2dr SUV;18;14;24055;Ford Explorer Sport 2001
Ford;Explorer Sport;2002;regular unleaded;203.0;6.0;AUTOMATIC;2dr SUV;20;15;24615;Ford Explorer Sport 2002
Ford;Explorer Sport;2003;regular unleaded;203.0;6.0;AUTOMATIC;2dr SUV;19;14;23835;Ford Explorer Sport 2003
Ford;Explorer;2015;flex-fuel (unleaded/E85);290.0;6.0;AUTOMATIC;4dr SUV;24;17;33000;Ford Explorer 2015
Ford;Explorer;2016;flex-fuel (unleaded/E85);290.0;6.0;AUTOMATIC;4dr SUV;23;16;35400;Ford Explorer 2016
Ford;Explorer;2017;regular unleaded;365.0;6.0;AUTOMATIC;4dr SUV;22;16;53235;Ford Explorer 2017
Mitsubishi;Expo;1993;regular unleaded;136.0;4.0;MANUAL;2dr Hatchback;26;19;2000;Mitsubishi Expo 1993
Mitsubishi;Expo;1994;regular unleaded;136.0;4.0;MANUAL;4dr Hatchback;22;18;2000;Mitsubishi Expo 1994
Mitsubishi;Expo;1995;regular unleaded;136.0;4.0;AUTOMATIC;4dr Hatchback;21;17;2000;Mitsubishi Expo 1995
Chevrolet;Express Cargo;2014;flex-fuel (unleaded/E85);310.0;8.0;AUTOMATIC;Cargo Van;17;13;32760;Chevrolet Express Cargo 2014
Chevrolet;Express;2014;flex-fuel (unleaded/E85);310.0;8.0;AUTOMATIC;Passenger Van;17;13;34525;Chevrolet Express 2014
Chevrolet;Express;2015;flex-fuel (unleaded/E85);285.0;8.0;AUTOMATIC;Passenger Van;17;11;32190;Chevrolet Express 2015
Chevrolet;Express;2016;flex-fuel (unleaded/E85);285.0;8.0;AUTOMATIC;Passenger Van;16;11;37500;Chevrolet Express 2016
Ford;F-150 Heritage;2004;regular unleaded;202.0;6.0;MANUAL;Extended Cab Pickup;19;15;22295;Ford F-150 Heritage 2004
Ford;F-150 SVT Lightning;1995;regular unleaded;240.0;8.0;AUTOMATIC;Regular Cab Pickup;15;11;4508;Ford F-150 SVT Lightning 1995
Ford;F-150 SVT Lightning;1999;regular unleaded;360.0;8.0;AUTOMATIC;Regular Cab Pickup;15;12;5691;Ford F-150 SVT Lightning 1999
Ford;F-150 SVT Lightning;2000;regular unleaded;360.0;8.0;AUTOMATIC;Regular Cab Pickup;15;12;5860;Ford F-150 SVT Lightning 2000
Ford;F-150;2015;regular unleaded;325.0;6.0;AUTOMATIC;Crew Cab Pickup;23;18;45090;Ford F-150 2015
Ford;F-150;2016;flex-fuel (unleaded/E85);282.0;6.0;AUTOMATIC;Regular Cab Pickup;23;17;31185;Ford F-150 2016
Ford;F-150;2017;regular unleaded;325.0;6.0;AUTOMATIC;Extended Cab Pickup;26;19;31710;Ford F-150 2017
Ford;F-250;1997;regular unleaded;220.0;8.0;MANUAL;Regular Cab Pickup;17;12;3104;Ford F-250 1997
Ford;F-250;1998;regular unleaded;220.0;8.0;MANUAL;Regular Cab Pickup;17;13;3338;Ford F-250 1998
Ford;F-250;1999;regular unleaded;220.0;8.0;MANUAL;Regular Cab Pickup;17;13;3251;Ford F-250 1999
Ferrari;F12 Berlinetta;2013;premium unleaded (required);731.0;12.0;AUTOMATED_MANUAL;Coupe;16;11;315888;Ferrari F12 Berlinetta 2013
Ferrari;F12 Berlinetta;2014;premium unleaded (required);731.0;12.0;AUTOMATED_MANUAL;Coupe;16;11;315888;Ferrari F12 Berlinetta 2014
Ferrari;F12 Berlinetta;2015;premium unleaded (required);731.0;12.0;AUTOMATED_MANUAL;Coupe;16;11;319995;Ferrari F12 Berlinetta 2015
Ferrari;F430;2007;premium unleaded (required);483.0;8.0;MANUAL;Coupe;16;11;173079;Ferrari F430 2007
Ferrari;F430;2008;premium unleaded (required);483.0;8.0;AUTOMATED_MANUAL;Coupe;16;11;199054;Ferrari F430 2008
Ferrari;F430;2009;premium unleaded (required);483.0;8.0;AUTOMATED_MANUAL;Coupe;16;11;200054;Ferrari F430 2009
Ford;Festiva;1991;regular unleaded;63.0;4.0;MANUAL;2dr Hatchback;38;30;2000;Ford Festiva 1991
Ford;Festiva;1992;regular unleaded;63.0;4.0;MANUAL;2dr Hatchback;37;30;2000;Ford Festiva 1992
