ID_Cliente;Edad;Ingresos_Mensuales_USD;Puntuacion_Gasto;Visitas_Mensuales;Articulos_Comprados;Tiempo_Navegacion_Min;Categoria_Fidelidad
CLIENTE_2258;67;482.0;36;9;36;16.6;Plata
CLIENTE_2259;50;662.0;48;5;20;16.96;Plata
CLIENTE_2260;19;584.0;51;3;44;35.77;Oro
CLIENTE_2261;50;532.0;97;6;20;41.31;Bronce
CLIENTE_2262;50;482.0;95;6;27;24.51;Oro
CLIENTE_2263;58;806.0;70;3;6;33.57;Plata
CLIENTE_2264;30;1794.0;74;4;33;17.53;Oro
CLIENTE_2265;47;723.0;80;7;30;12.48;Bronce
CLIENTE_2266;50;1209.0;68;1;34;18.1;Oro
CLIENTE_2267;30;482.0;22;3;5;55.4;Plata
CLIENTE_2268;69;731.0;77;2;16;49.1;Bronce
CLIENTE_2269;43;482.0;80;4;12;12.71;Bronce
CLIENTE_2270;39;482.0;93;4;12;7.56;Plata
CLIENTE_2271;56;482.0;6;7;11;10.13;Plata
CLIENTE_2272;19;1360.0;26;8;21;21.14;Oro
CLIENTE_2273;55;1176.0;75;3;7;49.62;Plata
CLIENTE_2274;56;770.0;88;5;34;22.68;Oro
CLIENTE_2275;43;482.0;93;2;29;15.21;Plata
CLIENTE_2276;63;591.0;3;5;6;26.77;Bronce
CLIENTE_2277;67;797.0;52;5;36;11.82;Bronce
CLIENTE_2278;32;739.0;74;10;34;30.86;Bronce
CLIENTE_2279;51;482.0;60;4;49;42.16;Bronce
CLIENTE_2280;59;482.0;63;4;8;25.29;Bronce
CLIENTE_2281;72;640.0;65;5;37;14.55;Plata
CLIENTE_2282;61;918.0;52;4;10;29.93;Plata
CLIENTE_2283;66;482.0;90;4;16;46.94;Plata
CLIENTE_2284;57;603.0;76;4;2;9.21;Bronce
CLIENTE_2285;28;725.0;14;2;19;8.9;Bronce
CLIENTE_2286;20;1107.0;89;4;7;22.5;Bronce
CLIENTE_2287;23;1008.0;72;5;2;27.83;Plata
CLIENTE_2288;26;943.0;68;6;45;16.91;Bronce
CLIENTE_2289;23;482.0;28;6;23;6.48;Bronce
CLIENTE_2290;26;482.0;71;6;31;17.08;Bronce
CLIENTE_2291;56;525.0;10;5;4;28.95;Plata
CLIENTE_2292;48;1213.0;57;6;16;9.37;Plata
CLIENTE_2293;49;1535.0;100;3;10;44.37;Bronce
CLIENTE_2294;58;1019.0;66;7;49;35.37;Bronce
CLIENTE_2295;67;861.0;90;5;21;28.89;Bronce
CLIENTE_2296;29;835.0;50;4;28;33.53;Bronce
CLIENTE_2297;25;482.0;14;4;46;41.07;Oro
CLIENTE_2298;25;615.0;16;8;12;59.71;Bronce
CLIENTE_2299;67;1811.0;54;4;13;47.63;Bronce
CLIENTE_2300;45;482.0;43;4;40;34.72;Bronce
CLIENTE_2301;37;1753.0;42;3;17;47.38;Plata
CLIENTE_2302;64;548.0;81;6;18;31.14;Oro
CLIENTE_2303;24;1473.0;22;3;10;22.1;Bronce
CLIENTE_2304;28;482.0;68;4;28;19.41;Plata
CLIENTE_2305;37;945.0;19;3;13;26.97;Bronce
CLIENTE_2306;33;482.0;66;4;34;5.13;Oro
CLIENTE_2307;21;482.0;39;3;49;14.73;Bronce
CLIENTE_2308;23;758.0;73;3;6;11.96;Bronce
CLIENTE_2309;39;1219.0;19;4;12;57.82;Plata
CLIENTE_2310;43;482.0;16;2;29;8.57;Oro
CLIENTE_2311;20;482.0;54;9;13;32.55;Oro
CLIENTE_2312;58;629.0;25;2;26;55.58;Plata
CLIENTE_2313;59;631.0;18;5;4;38.41;Bronce
CLIENTE_2314;31;924.0;23;5;15;32.24;Bronce
CLIENTE_2315;28;1176.0;85;7;16;45.86;Plata
CLIENTE_2316;35;642.0;11;5;19;24.44;Bronce
CLIENTE_2317;71;2025.0;39;7;47;15.65;Plata
CLIENTE_2318;29;761.0;68;5;26;51.6;Bronce
CLIENTE_2319;40;540.0;25;3;32;8.11;Bronce
CLIENTE_2320;29;482.0;63;2;6;49.43;Plata
CLIENTE_2321;30;568.0;96;5;6;10.69;Bronce
CLIENTE_2322;42;544.0;30;7;5;39.41;Bronce
CLIENTE_2323;62;1183.0;45;6;2;31.24;Plata
CLIENTE_2324;68;878.0;90;4;2;59.92;Bronce
CLIENTE_2325;36;482.0;61;7;37;26.34;Oro
CLIENTE_2326;72;738.0;100;4;3;57.65;Bronce
CLIENTE_2327;63;995.0;51;6;6;27.21;Plata
CLIENTE_2328;53;1664.0;98;4;31;42.49;Bronce
CLIENTE_2329;62;1133.0;9;7;43;40.4;Bronce
CLIENTE_2330;25;1050.0;76;5;5;9.75;Oro
CLIENTE_2331;46;690.0;2;4;46;45.89;Plata
CLIENTE_2332;72;840.0;5;4;10;16.48;Bronce
CLIENTE_2333;70;1408.0;62;7;27;26.36;Bronce
CLIENTE_2334;72;482.0;69;4;24;48.02;Oro
CLIENTE_2335;49;539.0;52;6;22;56.94;Bronce
CLIENTE_2336;68;482.0;86;3;25;35.79;Bronce
CLIENTE_2337;61;835.0;5;8;3;33.57;Bronce
CLIENTE_2338;35;1391.0;59;3;16;32.77;Oro
CLIENTE_2339;23;482.0;68;4;30;49.91;Bronce
CLIENTE_2340;35;482.0;9;3;48;59.62;Bronce
CLIENTE_2341;36;519.0;93;6;43;39.85;Bronce
CLIENTE_2342;39;1151.0;22;6;4;25.82;Oro
CLIENTE_2343;54;918.0;27;4;43;17.03;Bronce
CLIENTE_2344;49;860.0;10;4;40;15.94;Plata
CLIENTE_2345;73;562.0;80;3;16;52.09;Bronce
CLIENTE_2346;58;482.0;61;5;40;59.58;Bronce
CLIENTE_2347;20;906.0;51;4;41;43.39;Oro
CLIENTE_2348;45;482.0;10;4;46;57.57;Plata
CLIENTE_2349;27;2466.0;6;4;8;24.25;Bronce
CLIENTE_2350;68;937.0;62;3;24;39.52;Plata
CLIENTE_2351;52;482.0;5;5;16;33.14;Plata
CLIENTE_2352;46;482.0;70;3;27;31.51;Plata
CLIENTE_2353;71;629.0;63;4;2;39.78;Bronce
CLIENTE_2354;32;576.0;56;7;20;22.07;Bronce
CLIENTE_2355;50;1300.0;59;1;20;40.23;Bronce
CLIENTE_2356;24;744.0;63;5;20;42.01;Bronce
CLIENTE_2357;29;482.0;89;5;19;50.99;Plata
CLIENTE_2358;66;2068.0;59;6;18;45.18;Oro
CLIENTE_2359;47;685.0;51;4;13;22.59;Oro
CLIENTE_2360;38;1055.0;50;3;17;29.79;Bronce
CLIENTE_2361;48;482.0;4;5;33;11.62;Plata
CLIENTE_2362;41;827.0;48;6;28;19.15;Oro
CLIENTE_2363;37;802.0;32;5;5;33.65;Bronce
CLIENTE_2364;54;482.0;51;3;28;10.54;Bronce
CLIENTE_2365;21;2229.0;52;8;25;36.38;Plata
CLIENTE_2366;45;1443.0;99;7;20;26.47;Plata
CLIENTE_2367;61;524.0;74;6;21;6.91;Bronce
CLIENTE_2368;37;482.0;34;1;13;28.89;Bronce
CLIENTE_2369;41;819.0;36;2;6;20.46;Plata
CLIENTE_2370;67;701.0;70;1;29;8.68;Plata
CLIENTE_2371;66;823.0;43;4;42;21.14;Plata
CLIENTE_2372;68;746.0;16;1;9;21.18;Oro
CLIENTE_2373;49;901.0;59;3;29;24.53;Bronce
CLIENTE_2374;58;1585.0;53;6;38;25.16;Bronce
CLIENTE_2375;53;935.0;19;2;1;28.64;Plata
CLIENTE_2376;70;482.0;98;7;30;10.06;Plata
CLIENTE_2377;51;1506.0;89;8;32;5.29;Oro
CLIENTE_2378;53;1780.0;95;3;23;45.48;Plata
CLIENTE_2379;19;4408.0;41;7;39;23.55;Plata
CLIENTE_2380;32;482.0;81;4;10;38.75;Plata
CLIENTE_2381;51;769.0;47;5;44;21.89;Bronce
CLIENTE_2382;53;482.0;94;10;21;59.13;Plata
CLIENTE_2383;23;927.0;54;6;26;22.35;Bronce
CLIENTE_2384;56;482.0;55;6;15;38.28;Bronce
CLIENTE_2385;59;2109.0;95;2;17;17.1;Bronce
CLIENTE_2386;68;482.0;19;4;35;33.48;Oro
CLIENTE_2387;68;482.0;62;9;25;36.86;Oro
CLIENTE_2388;71;501.0;99;6;15;15.06;Bronce
CLIENTE_2389;29;482.0;93;2;33;11.8;Plata
CLIENTE_2390;20;1044.0;59;5;11;58.55;Oro
CLIENTE_2391;62;482.0;65;6;24;54.13;Plata
CLIENTE_2392;35;677.0;68;4;6;41.3;Plata
CLIENTE_2393;57;482.0;28;8;28;52.36;Bronce
CLIENTE_2394;38;549.0;18;5;29;10.26;Bronce
CLIENTE_2395;32;1783.0;26;2;48;45.12;Bronce
CLIENTE_2396;50;826.0;19;3;21;20.71;Oro
CLIENTE_2397;52;482.0;55;7;12;34.67;Plata
CLIENTE_2398;43;653.0;57;4;22;47.06;Oro
CLIENTE_2399;25;672.0;6;5;27;6.84;Bronce
CLIENTE_2400;53;883.0;1;6;21;43.22;Plata
CLIENTE_2401;65;482.0;8;11;15;28.92;Plata
CLIENTE_2402;47;949.0;97;7;18;29.18;Plata
CLIENTE_2403;40;482.0;51;7;10;54.9;Oro
CLIENTE_2404;59;482.0;85;8;22;52.29;Bronce
CLIENTE_2405;61;496.0;88;5;44;8.16;Bronce
CLIENTE_2406;31;973.0;25;11;20;39.01;Bronce
CLIENTE_2407;31;674.0;47;7;19;28.97;Bronce
CLIENTE_2408;19;482.0;55;3;28;11.48;Bronce
CLIENTE_2409;72;482.0;64;6;37;51.81;Bronce
CLIENTE_2410;54;749.0;83;3;44;8.93;Bronce
CLIENTE_2411;22;634.0;93;4;1;6.77;Plata
CLIENTE_2412;55;482.0;10;5;34;15.86;Plata
CLIENTE_2413;62;498.0;56;11;35;21.69;Bronce
CLIENTE_2414;58;1010.0;12;5;26;8.35;Bronce
CLIENTE_2415;71;488.0;33;3;30;40.27;Plata
CLIENTE_2416;64;631.0;71;5;12;29.04;Bronce
CLIENTE_2417;31;2445.0;17;7;14;27.67;Bronce
CLIENTE_2418;73;482.0;61;9;39;12.99;Plata
CLIENTE_2419;56;482.0;10;11;4;29.08;Bronce
CLIENTE_2420;42;1064.0;31;5;12;26.46;Bronce
CLIENTE_2421;37;482.0;60;7;24;26.1;Bronce
CLIENTE_2422;19;550.0;70;3;40;17.02;Bronce
CLIENTE_2423;56;482.0;17;5;31;10.19;Oro
CLIENTE_2424;23;569.0;50;3;1;19.34;Bronce
CLIENTE_2425;34;1736.0;37;7;37;41.7;Oro
CLIENTE_2426;42;1076.0;82;7;1;9.01;Bronce
CLIENTE_2427;74;1116.0;62;6;15;26.03;Oro
CLIENTE_2428;45;482.0;90;7;13;33.29;Oro
CLIENTE_2429;19;482.0;80;4;29;57.97;Bronce
CLIENTE_2430;52;482.0;72;3;45;51.41;Bronce
CLIENTE_2431;54;482.0;88;6;4;55.41;Bronce
CLIENTE_2432;22;1181.0;77;1;15;50.1;Bronce
CLIENTE_2433;18;907.0;29;2;44;37.4;Bronce
CLIENTE_2434;57;582.0;32;5;40;52.34;Plata
CLIENTE_2435;29;656.0;88;6;48;36.09;Oro
CLIENTE_2436;73;482.0;80;4;12;24.68;Bronce
CLIENTE_2437;53;752.0;11;4;25;25.48;Plata
CLIENTE_2438;62;1053.0;96;9;27;36.1;Plata
CLIENTE_2439;40;482.0;6;9;6;49.52;Bronce
CLIENTE_2440;64;796.0;35;2;23;12.35;Plata
CLIENTE_2441;48;1164.0;33;6;15;7.16;Plata
CLIENTE_2442;28;518.0;18;8;39;48.43;Plata
CLIENTE_2443;27;1013.0;37;7;5;40.62;Bronce
CLIENTE_2444;20;3600.0;13;6;23;50.17;Bronce
CLIENTE_2445;71;625.0;74;5;15;58.72;Plata
CLIENTE_2446;31;842.0;90;4;25;18.83;Bronce
CLIENTE_2447;33;482.0;81;7;30;15.69;Plata
CLIENTE_2448;27;742.0;64;8;44;23.75;Bronce
CLIENTE_2449;46;877.0;1;3;43;53.29;Bronce
CLIENTE_2450;27;748.0;63;2;4;5.77;Bronce
CLIENTE_2451;29;482.0;89;3;13;5.58;Bronce
CLIENTE_2452;47;753.0;34;6;40;16.92;Bronce
CLIENTE_2453;58;1599.0;10;8;39;25.68;Oro
CLIENTE_2454;18;871.0;84;8;23;21.63;Bronce
CLIENTE_2455;22;1185.0;7;5;16;50.37;Bronce
CLIENTE_2456;37;577.0;56;4;35;42.93;Plata
CLIENTE_2457;25;1043.0;80;4;16;51.08;Bronce
CLIENTE_2458;60;786.0;37;3;48;26.11;Bronce
CLIENTE_2459;29;482.0;29;6;7;37.77;Plata
CLIENTE_2460;18;805.0;12;10;45;33.35;Bronce
CLIENTE_2461;74;482.0;17;10;13;31.11;Bronce
CLIENTE_2462;71;482.0;48;4;29;20.85;Plata
CLIENTE_2463;37;745.0;84;4;39;44.01;Bronce
CLIENTE_2464;45;795.0;26;5;20;33.82;Oro
CLIENTE_2465;74;482.0;83;3;29;9.32;Bronce
CLIENTE_2466;60;1252.0;12;5;18;5.03;Oro
CLIENTE_2467;54;937.0;21;6;22;6.12;Plata
CLIENTE_2468;64;482.0;42;4;36;9.18;Bronce
CLIENTE_2469;54;482.0;61;4;41;25.4;Bronce
CLIENTE_2470;29;610.0;58;5;48;21.81;Oro
CLIENTE_2471;54;509.0;54;4;36;13.62;Plata
CLIENTE_2472;66;712.0;34;4;8;33.35;Bronce
CLIENTE_2473;66;535.0;7;5;3;58.36;Bronce
CLIENTE_2474;73;482.0;35;4;29;13.84;Oro
CLIENTE_2475;61;527.0;15;2;9;18.78;Bronce
CLIENTE_2476;73;554.0;65;4;8;30.42;Bronce
CLIENTE_2477;45;973.0;90;2;30;40.25;Oro
CLIENTE_2478;64;482.0;99;5;12;38.01;Bronce
CLIENTE_2479;32;1821.0;25;10;46;33.67;Bronce
CLIENTE_2480;23;482.0;59;1;28;45.55;Plata
CLIENTE_2481;61;1461.0;79;4;42;51.53;Oro
CLIENTE_2482;37;581.0;86;2;49;59.94;Bronce
CLIENTE_2483;67;1114.0;6;4;43;30.6;Oro
CLIENTE_2484;31;698.0;52;2;10;59.72;Oro
CLIENTE_2485;19;1318.0;79;3;13;45.18;Bronce
CLIENTE_2486;26;527.0;88;8;2;41.15;Bronce
CLIENTE_2487;54;482.0;21;5;1;40.18;Oro
CLIENTE_2488;37;1560.0;71;2;22;55.09;Bronce
CLIENTE_2489;43;621.0;93;4;33;57.14;Bronce
CLIENTE_2490;46;760.0;96;3;16;14.82;Plata
CLIENTE_2491;18;1395.0;32;7;42;32.14;Plata
CLIENTE_2492;72;482.0;53;10;29;56.78;Plata
CLIENTE_2493;52;951.0;59;7;10;26.02;Plata
CLIENTE_2494;23;482.0;69;6;39;17.8;Bronce
CLIENTE_2495;54;614.0;62;1;7;10.65;Plata
CLIENTE_2496;70;695.0;4;4;1;37.85;Bronce
CLIENTE_2497;22;482.0;86;4;26;43.52;Bronce
CLIENTE_2498;50;482.0;18;8;45;15.76;Bronce
CLIENTE_2499;66;1496.0;99;8;5;42.05;Plata
CLIENTE_2500;68;1132.0;81;4;35;54.48;Bronce
CLIENTE_2501;31;641.0;56;3;13;18.4;Plata
CLIENTE_2502;29;770.0;24;6;27;11.71;Plata
CLIENTE_2503;59;557.0;66;2;12;50.95;Bronce
CLIENTE_2504;37;1501.0;13;2;30;55.4;Bronce
CLIENTE_2505;70;590.0;62;4;32;16.82;Bronce
CLIENTE_2506;67;764.0;54;4;31;44.68;Oro
CLIENTE_2507;41;1323.0;15;9;5;37.5;Plata
CLIENTE_2508;60;482.0;69;5;37;18.16;Bronce
CLIENTE_2509;51;1695.0;3;7;2;50.3;Oro
CLIENTE_2510;42;482.0;37;5;38;30.87;Bronce
CLIENTE_2511;67;1768.0;37;2;7;43.52;Plata
CLIENTE_2512;46;532.0;3;7;1;21.58;Plata
CLIENTE_2513;74;575.0;63;3;3;49.87;Bronce
CLIENTE_2514;56;482.0;35;9;20;19.54;Bronce
CLIENTE_2515;48;506.0;52;6;2;25.06;Plata
CLIENTE_2516;73;482.0;87;4;42;26.53;Bronce
CLIENTE_2517;64;482.0;28;5;43;16.35;Bronce
CLIENTE_2518;60;613.0;94;3;21;53.09;Plata
CLIENTE_2519;67;1182.0;18;3;45;11.24;Bronce
CLIENTE_2520;40;753.0;36;6;32;35.97;Oro
CLIENTE_2521;61;800.0;33;2;48;49.78;Bronce
CLIENTE_2522;55;482.0;64;7;20;36.95;Bronce
CLIENTE_2523;37;482.0;26;9;43;22.98;Plata
CLIENTE_2524;40;1957.0;48;4;31;47.97;Oro
CLIENTE_2525;62;482.0;40;5;43;32.45;Plata
CLIENTE_2526;69;1797.0;17;1;33;13.97;Bronce
CLIENTE_2527;33;575.0;40;8;24;22.43;Oro
CLIENTE_2528;67;666.0;7;2;18;37.56;Bronce
CLIENTE_2529;59;1264.0;57;5;20;41.23;Bronce
CLIENTE_2530;72;1427.0;8;5;32;35.15;Oro
CLIENTE_2531;25;622.0;56;5;5;19.96;Bronce
CLIENTE_2532;67;527.0;31;12;2;37.66;Plata
CLIENTE_2533;38;643.0;59;2;26;23.28;Oro
CLIENTE_2534;18;815.0;58;2;25;17.37;Bronce
CLIENTE_2535;72;1135.0;12;6;22;57.0;Plata
CLIENTE_2536;25;667.0;48;7;39;22.32;Bronce
CLIENTE_2537;46;964.0;31;4;22;23.46;Oro
CLIENTE_2538;49;1778.0;83;4;11;54.32;Plata
CLIENTE_2539;55;836.0;63;6;11;12.85;Bronce
CLIENTE_2540;22;802.0;74;5;45;37.15;Bronce
CLIENTE_2541;64;482.0;39;6;4;48.1;Plata
CLIENTE_2542;39;482.0;76;4;33;20.05;Plata
CLIENTE_2543;64;840.0;20;6;18;51.42;Bronce
CLIENTE_2544;51;628.0;48;7;31;47.33;Bronce
CLIENTE_2545;18;488.0;71;4;44;31.74;Plata
CLIENTE_2546;72;770.0;54;3;28;11.53;Bronce
CLIENTE_2547;72;641.0;78;5;42;58.36;Oro
CLIENTE_2548;43;1309.0;75;4;22;39.33;Bronce
CLIENTE_2549;60;700.0;71;4;40;33.44;Plata
CLIENTE_2550;27;482.0;29;7;3;53.7;Bronce
CLIENTE_2551;47;1205.0;74;9;7;28.17;Plata
CLIENTE_2552;67;584.0;93;0;20;36.0;Oro
CLIENTE_2553;35;912.0;73;2;43;52.21;Plata
CLIENTE_2554;34;499.0;100;4;7;26.61;Plata
CLIENTE_2555;43;482.0;48;4;7;47.48;Plata
CLIENTE_2556;25;700.0;74;3;29;19.09;Plata
CLIENTE_2557;64;670.0;83;2;26;43.63;Bronce
CLIENTE_2558;57;887.0;56;8;41;33.07;Oro
CLIENTE_2559;66;566.0;95;8;3;14.07;Plata
CLIENTE_2560;29;482.0;17;3;43;12.48;Bronce
CLIENTE_2561;44;513.0;9;5;17;30.17;Bronce
CLIENTE_2562;25;1071.0;97;6;40;44.1;Bronce
CLIENTE_2563;42;556.0;34;4;20;38.18;Bronce
CLIENTE_2564;63;574.0;45;4;34;52.01;Oro
CLIENTE_2565;21;1202.0;88;4;33;26.43;Plata
CLIENTE_2566;50;482.0;9;6;16;51.4;Bronce
CLIENTE_2567;18;482.0;7;6;23;7.04;Bronce
CLIENTE_2568;36;604.0;16;5;4;25.12;Bronce
CLIENTE_2569;48;497.0;19;2;41;9.01;Bronce
CLIENTE_2570;33;482.0;6;1;40;55.56;Bronce
CLIENTE_2571;31;599.0;11;5;33;31.14;Oro
CLIENTE_2572;70;893.0;76;2;8;22.39;Bronce
CLIENTE_2573;65;661.0;61;7;5;32.09;Bronce
CLIENTE_2574;22;800.0;42;7;33;34.31;Bronce
CLIENTE_2575;58;1974.0;13;3;25;51.54;Oro
CLIENTE_2576;43;541.0;12;10;7;34.83;Plata
CLIENTE_2577;45;786.0;85;8;47;28.73;Bronce
CLIENTE_2578;19;490.0;74;6;7;57.87;Bronce
CLIENTE_2579;67;482.0;20;2;33;58.27;Oro
CLIENTE_2580;23;482.0;50;5;41;7.11;Bronce
CLIENTE_2581;26;499.0;36;9;33;43.88;Plata
CLIENTE_2582;50;825.0;92;5;29;25.45;Bronce
CLIENTE_2583;58;2723.0;88;6;44;42.14;Plata
CLIENTE_2584;42;482.0;69;11;39;40.03;Bronce
CLIENTE_2585;65;518.0;37;3;41;23.16;Oro
CLIENTE_2586;30;640.0;12;7;32;59.27;Oro
CLIENTE_2587;26;843.0;99;6;37;24.64;Bronce
CLIENTE_2588;70;779.0;40;11;44;39.76;Bronce
CLIENTE_2589;30;1437.0;54;5;29;49.74;Bronce
CLIENTE_2590;48;482.0;2;8;22;13.0;Oro
CLIENTE_2591;58;482.0;50;4;2;21.53;Bronce
CLIENTE_2592;28;494.0;41;6;9;15.94;Bronce
CLIENTE_2593;21;1285.0;45;3;29;48.0;Bronce
CLIENTE_2594;51;482.0;9;6;33;49.07;Plata
CLIENTE_2595;55;482.0;62;8;10;19.08;Bronce
CLIENTE_2596;63;937.0;86;2;28;5.23;Plata
CLIENTE_2597;21;770.0;47;4;46;28.28;Oro
CLIENTE_2598;55;482.0;5;3;46;42.79;Plata
CLIENTE_2599;36;482.0;76;4;39;39.24;Bronce
CLIENTE_2600;23;482.0;1;8;12;29.51;Bronce
CLIENTE_2601;51;711.0;44;8;22;21.61;Bronce
CLIENTE_2602;35;482.0;22;1;6;31.09;Bronce
CLIENTE_2603;30;895.0;38;4;45;5.83;Bronce
CLIENTE_2604;58;482.0;19;7;40;9.06;Plata
CLIENTE_2605;40;482.0;80;6;23;13.95;Plata
CLIENTE_2606;36;482.0;31;9;34;39.4;Bronce
CLIENTE_2607;62;570.0;67;7;42;17.03;Plata
CLIENTE_2608;28;482.0;87;10;38;28.29;Bronce
CLIENTE_2609;18;1074.0;42;6;16;39.18;Oro
CLIENTE_2610;41;482.0;82;12;10;50.68;Bronce
CLIENTE_2611;71;684.0;26;8;47;35.23;Bronce
CLIENTE_2612;24;930.0;13;3;21;14.74;Bronce
CLIENTE_2613;42;2026.0;58;3;10;57.35;Plata
CLIENTE_2614;38;498.0;18;8;11;9.95;Bronce
CLIENTE_2615;32;808.0;67;2;21;25.19;Bronce
CLIENTE_2616;18;482.0;87;4;25;55.67;Bronce
CLIENTE_2617;29;482.0;3;4;34;38.13;Bronce
CLIENTE_2618;24;1104.0;55;5;31;41.45;Oro
CLIENTE_2619;32;663.0;89;6;27;21.59;Bronce
CLIENTE_2620;38;1349.0;91;4;25;9.32;Plata
CLIENTE_2621;36;482.0;58;7;42;25.12;Plata
CLIENTE_2622;46;909.0;63;7;32;27.12;Bronce
CLIENTE_2623;42;2041.0;91;6;44;19.86;Oro
CLIENTE_2624;50;856.0;52;3;11;16.85;Bronce
CLIENTE_2625;66;785.0;89;6;47;24.55;Bronce
CLIENTE_2626;49;669.0;24;4;26;40.17;Bronce
CLIENTE_2627;66;482.0;72;5;36;57.2;Plata
CLIENTE_2628;52;1500.0;9;4;37;43.71;Oro
CLIENTE_2629;61;482.0;37;5;33;47.88;Plata
CLIENTE_2630;55;900.0;94;6;33;21.83;Oro
CLIENTE_2631;43;482.0;83;3;42;10.76;Oro
CLIENTE_2632;28;482.0;53;5;36;21.03;Bronce
CLIENTE_2633;52;1573.0;80;3;13;27.15;Bronce
CLIENTE_2634;25;540.0;24;2;14;42.94;Bronce
CLIENTE_2635;63;1591.0;21;5;37;56.66;Plata
CLIENTE_2636;31;635.0;100;8;43;49.51;Bronce
CLIENTE_2637;27;482.0;40;4;40;19.65;Plata
CLIENTE_2638;19;1136.0;62;4;1;50.12;Oro
CLIENTE_2639;63;482.0;70;6;5;27.65;Plata
CLIENTE_2640;26;1012.0;69;0;30;14.65;Plata
CLIENTE_2641;20;675.0;14;4;18;30.37;Oro
CLIENTE_2642;38;482.0;42;3;45;35.98;Plata
CLIENTE_2643;43;734.0;50;4;37;46.99;Plata
CLIENTE_2644;25;2484.0;61;4;39;24.24;Plata
CLIENTE_2645;65;894.0;4;7;12;13.07;Bronce
CLIENTE_2646;19;643.0;72;6;34;10.19;Bronce
CLIENTE_2647;23;1268.0;88;6;45;11.18;Plata
CLIENTE_2648;45;755.0;75;4;14;57.25;Bronce
CLIENTE_2649;70;754.0;17;5;38;57.35;Plata
CLIENTE_2650;46;482.0;85;4;16;58.28;Bronce
CLIENTE_2651;43;765.0;57;10;42;21.64;Plata
CLIENTE_2652;42;1238.0;90;5;11;15.54;Plata
CLIENTE_2653;29;482.0;48;6;33;58.95;Oro
CLIENTE_2654;22;1564.0;44;11;15;59.35;Bronce
CLIENTE_2655;51;630.0;45;2;48;9.31;Bronce
CLIENTE_2656;65;482.0;91;2;42;46.39;Plata
CLIENTE_2657;54;1210.0;80;3;10;20.88;Plata
CLIENTE_2658;32;560.0;90;6;3;55.01;Plata
CLIENTE_2659;61;1049.0;33;6;11;9.91;Oro
CLIENTE_2660;53;558.0;31;4;11;53.87;Bronce
CLIENTE_2661;32;642.0;47;3;16;5.14;Bronce
CLIENTE_2662;60;894.0;6;8;38;33.71;Bronce
CLIENTE_2663;65;792.0;72;3;30;23.46;Oro
CLIENTE_2664;40;482.0;71;6;41;28.5;Bronce
CLIENTE_2665;23;482.0;34;5;1;28.86;Bronce
CLIENTE_2666;63;1162.0;53;3;38;40.95;Bronce
CLIENTE_2667;67;614.0;14;5;45;6.27;Plata
CLIENTE_2668;61;486.0;16;5;34;43.03;Plata
CLIENTE_2669;60;482.0;43;3;19;6.22;Bronce
CLIENTE_2670;62;482.0;73;3;34;15.19;Bronce
CLIENTE_2671;38;482.0;74;5;36;38.37;Bronce
CLIENTE_2672;40;626.0;81;6;4;9.75;Plata
CLIENTE_2673;60;482.0;12;5;10;59.5;Bronce
CLIENTE_2674;72;482.0;70;4;17;48.14;Bronce
CLIENTE_2675;33;639.0;19;3;16;43.81;Plata
CLIENTE_2676;64;827.0;41;6;21;19.72;Oro
CLIENTE_2677;70;2335.0;53;4;28;7.67;Bronce
CLIENTE_2678;32;482.0;29;8;8;58.83;Bronce
CLIENTE_2679;42;1334.0;70;5;29;13.13;Bronce
CLIENTE_2680;53;1193.0;59;8;6;50.68;Bronce
CLIENTE_2681;28;482.0;89;3;30;15.86;Plata
CLIENTE_2682;68;751.0;64;6;2;25.58;Bronce
CLIENTE_2683;32;505.0;24;5;47;43.15;Oro
CLIENTE_2684;21;744.0;89;4;31;57.0;Plata
CLIENTE_2685;38;1645.0;16;6;25;6.09;Bronce
CLIENTE_2686;30;957.0;52;4;23;19.34;Plata
CLIENTE_2687;39;902.0;80;4;43;47.07;Bronce
CLIENTE_2688;36;514.0;6;4;21;14.54;Plata
CLIENTE_2689;51;482.0;37;3;16;11.13;Oro
CLIENTE_2690;31;587.0;85;6;4;7.54;Plata
CLIENTE_2691;21;1372.0;4;6;43;32.64;Oro
CLIENTE_2692;65;482.0;98;4;46;47.23;Plata
CLIENTE_2693;70;482.0;92;7;8;57.9;Bronce
CLIENTE_2694;69;717.0;38;5;6;19.71;Oro
CLIENTE_2695;63;482.0;41;7;27;11.68;Bronce
CLIENTE_2696;44;482.0;92;1;36;27.14;Oro
CLIENTE_2697;46;516.0;81;6;36;8.05;Oro
CLIENTE_2698;64;482.0;14;6;24;23.22;Oro
CLIENTE_2699;45;482.0;71;6;6;40.37;Bronce
CLIENTE_2700;52;1014.0;86;4;43;14.25;Oro
CLIENTE_2701;25;482.0;51;7;33;39.75;Plata
CLIENTE_2702;33;482.0;65;7;2;58.46;Plata
CLIENTE_2703;59;482.0;93;4;41;52.53;Plata
CLIENTE_2704;53;1032.0;52;6;16;24.63;Bronce
CLIENTE_2705;47;591.0;95;3;38;28.18;Bronce
CLIENTE_2706;35;503.0;30;3;9;28.06;Plata
CLIENTE_2707;19;683.0;57;9;5;52.29;Bronce
CLIENTE_2708;66;482.0;79;6;10;59.66;Plata
CLIENTE_2709;30;895.0;82;4;30;50.42;Bronce
